path	filename	aocr:verbatimInstitution	aocr:verbatimScientificName	dwc:associatedTaxa	dwc:catalogNumber	dwc:country	dwc:county	dwc:datasetName	dwc:dateIdentified	dwc:decimalLatitude	dwc:decimalLongitude	dwc:eventDate	dwc:fieldNotes	dwc:habitat	dwc:identifiedBy	dwc:municipality	dwc:occurrenceRemarks	dwc:recordedBy	dwc:recordNumber	dwc:scientificName	dwc:sex	dwc:stateProvince	dwc:substrate	dwc:verbatimCoordinates	dwc:verbatimElevation	dwc:verbatimEventDate	dwc:verbatimLatitude	dwc:verbatimLocality	dwc:verbatimLongitude
ACIS/Data/parsed/lichens	TENN-L-0000080_lg.csv	University of Tennessee (TENN)	Alectoria nidulifera Norrl.		TENN-L-0000080	USA	Randolph	LICHENES AMERICANI EXSICCATI				1956-07		On Pinus resinosa in the high mountains.				M. E. Hale		Alectoria nidulifera Norrl.		West Virginia	On Pinus resinosa			July, 1956		at Spruce Knob Lake	
ACIS/Data/parsed/lichens	TENN-L-0000083_lg.csv	University of Tennessee (TENN)	Alectoria nidulifera Norrl.		TENN-L-0000083	Canada		LICHENS OF ONTARIO				1957-08-01		On Betula	H. A. Sierk			H. A. Sierk	599	Alectoria nidulifera Norrl.		ONTARIO	On Betula			August l, 1957		Carp River on Hwy. 17	
ACIS/Data/parsed/lichens	WIS-L-0011735_lg.csv		Cetraria islandica (L.) Ach.			Canada			1974-10	48.4	-86.183	1974-08-16		On sandy beach in exposed area often with Juniperus horizontalis	H.L. Dickson			C.E. Garton	16199	Cetraria islandica (L.) Ach.			On sandy beach	48° 24' 86° 11'		16 Aug. 1974	48° 24'	Fisherman's beach at Oiseau Bay PUKASKWA NATIONAL PARK	86° 11'
ACIS/Data/parsed/lichens	TENN-L-0000009_lg.csv	University of Tennessee (TENN)	ACAROSPORA SMARAGDULA STRIGATA		TENN-L-0000009	U.S.A.	WAYNE					1951-05-19		ON HARD SAND- STONE FRAGMENTS WEATHERED OUT OF THE BEDROCK				S. FLOWERS	358	ACAROSPORA SMARAGDULA STRIGATA		UTAH	ON HARD SAND- STONE FRAGMENTS		6000 FT.	19 MAY 1951		EKKERS RANCH, 3 MI S OF THE RANCH HOUSE ON BRINK OF CHASM OF FREMONT RIVER, 6000 FT.	
ACIS/Data/parsed/lichens	WIS-L-0012086_lg.csv		Cetraria delisei (Bory) Th. Fr.			USA		FLORA of ALASKA	1998	60.552	-172.927	1997-07-18		On humus of eroding streamlet bank on terrace above beach	John W. Thomson			Stephen & Sandra Talbot	SM97-001	Cetraria delisei (Bory) Th. Fr.		ALASKA	On humus	60° 33.130' N 172° 55.612' W	13 m	18 July 1997	60° 33.130' N	Glory of Russia Cape area, St. Matthew Island, Alaska Quad. Map St. Matthew, Alaska Quad.	172° 55.612' W
ACIS/Data/parsed/lichens	NY01075819_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075819	U.S.A.	Bradford	CRYPTOGAMS OF FLORIDA		30.067	-82.15	1994-12-03		pine scrub around Taxodium swamp.				William R. Buck	27355	Arthopyrenia cinchonae (Ach.) Müll. Arg.		FLORIDA		30°04'N, 82°09'W		3 December 1994	30°04'N	Lake Butler Wildlife Management Area, Raiford Tract, along Co. Rd. 125, 6.1 mi ENE of US 301 at Lawtey, 30°04’N, 82°09’W	82°09'W
ACIS/Data/parsed/lichens	TENN-L-0000036_lg.csv	University of Tennessee (TENN)	Actinogyra mühlenbergii (Ach.) Schol.		TENN-L-0000036	USA	Jackson	LICHENS OF NORTH CAROLINA				1956-11-03		siliceous rock	H.A. Sierk			H. A. Sierk	SNC4	Actinogyra mühlenbergii (Ach.) Schol.		NORTH CAROLINA	siliceous rock		4900'	Nov. 3, 1956		Top of Whiteside Mountain	
ACIS/Data/parsed/lichens	TENN-L-0000064_lg.csv	University of Tennessee (TENN)	Alectoria jubata (L.) Ach.		TENN-L-0000064	Canada		LICHENS OF ONTARIO				1957-08-01		on Pinus resinosus	H. A. Sierk			H. A. Sierk	623	Alectoria jubata (L.) Ach.		ONTARIO	on Pinus resinosus			August 1, 1957		Agawa Bay	
ACIS/Data/parsed/lichens	WIS-L-0012049_lg.csv		Cetraria laevigata Rassad.			USA		FLORA of ALASKA	1998	60.558	-172.946	1997-07-19		On mosses in rocky talus slope interspersed with Empetrum nigrum-Salix arctica heath	John W. Thomson			Stephen & Sandra Talbot	SM97-110	Cetraria laevigata Rassad.		ALASKA	On mosses	60° 33.458'N 172° 56.761'W	100 m	19 July 1997	60° 33.458'N	Glory of Russia Cape area, St. Matthew Island, Alaska Quad. Map St. Matthew, Alaska Quad.	172° 56.761'W
ACIS/Data/parsed/lichens	NY01075785_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075785	U.S.A.	Escambia	Lichens of Alabama		31.247	-87.496	2007-04-12		on Liriodendron hardwood bottom				Richard C. Harris	53345	Arthopyrenia cinchonae (Ach.) Müll. Arg.		Alabama	on Liriodendron	31°14'50"N, 87°29'47"W		12 April 2007	31°14'50"N	Little River State Forest, W of SR 21, 1.7 mi N of Huxford at CR 30, 31°14'50"N, 87°29'47"W	87°29'47"W
ACIS/Data/parsed/lichens	TENN-L-0000016_lg.csv	University of Tennessee (TENN)	Actinogyra muhlenbergii (Ach.) Scholander		TENN-L-0000016	USA	Sevier	FLORA OF TENNESSEE				1963-05-17		conglomerate	Barbara Moore			Barbara Moore	433	Actinogyra muhlenbergii (Ach.) Scholander		TENNESSEE	conglomerate			17 May 1963		GSMNP between Cherokee Orchard & Rainbow Falls	
ACIS/Data/parsed/lichens	TENN-L-0000047_lg.csv	University of Tennessee (TENN)	Alectoria		TENN-L-0000047	USA		HATTORI-TENNESSEE COOPERATIVE BRYOGEOGRAPHIC COLLECTIONS, 1964-68				1967-07-24		Open face of cliff				A. J. Sharp and Z. Iwatsuki	A389	Alectoria		Alaska				24 July 1967		Across bay from Port Moller	
ACIS/Data/parsed/lichens	TENN-L-0000059_lg.csv	University of Tennessee (TENN)	Alectoria glabra Mot.		TENN-L-0000059	Canada		LICHENES ARCTICI		63.25	-106	1962-07-16/1962-07-21		On spruce				J. W. Thomson & J. A. Larsen		Alectoria glabra Mot.		NORTHWEST TERRITORIES	On spruce	63° 15' N, 106° W		July 16-21, 1962	63° 15' N	Timber Bay, west side of Artillery Lake.	106° W
ACIS/Data/parsed/lichens	NY01075781_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia analepta (Ach.) Massal.		01075781	U.S.A.	Wasco	Cryptogams of Oregon		45.225	-121.7	2000-08-10		montane Abies-Tsuga forest.				William R. Buck	37567	Arthopyrenia analepta (Ach.) Massal.		Oregon		45°13'30"N, 121°42'W	ca. 1200 m	10 August 2000	45°13'30"N	Mount Hood National Forest, Wapanita Pass near Mount Hood on US 26, Frog Lake Campground, 45°13'30"N, 121°42'W, ca. 1200 m	121°42'W
ACIS/Data/parsed/lichens	TENN-L-0000001_lg.csv	University of Tennessee (TENN)	Acarospora badiofusca (Nyl.) Th.. Fr.		TENN-L-0000001	U.S.A.	BOULDER	LICHENES EXSICCATI				1961-03-01		on arkosic boulders, Pinus ponderosa forest, base of "Flatirons"			Lich. Arctoi 90. I860. — Lecanora badiojusca Nyl., Herb. Mus. Fenn. 110. 1859 - Acarospora boulderensis Magn. in Goteb. Kgl. Vet. Handl. F.6, ser. B, 6, No. 7: 16. 1956. — A asperata Magn. l.c. p. 17. — A cal- ifornica Zahlbr. ined. cf. Typus in herb Vienna No. 1026, non Hasse descr. et Isotypus No. 1385 in Bryologist 17: 62. 1914. — A. irregularis Magn., Monogr. Acar. 229. 1929.	W. A. Weber		Acarospora badiofusca (Nyl.) Th. Fr.		COLORADO	on arkosic boulders		1,900 m	1 March 1961		Pinus ponderosa forest, base of "Flatirons", alt. 1,900 m, foothills of Front Range just south of Boul- der (the type locality of A. boulderensis)	
ACIS/Data/parsed/lichens	WIS-L-0012041_lg.csv		Cetraria laevigata Rass.			USA		FLORA of ALASKA	2003-11	66.562	-158.999	2003-07-19		Picea mariana-Ledum decumbens-Rubus chamaemorus-Sphagnum woodland bog	John W. Thomson	Shungnak		Stephen S. Talbot	210	Cetraria laevigata Rass.		ALASKA		66°33'41.6"N 158°59'56.6"W	11 ft	19 July 2003	66°33'41.6" N	Selawik NWR Quad. Map Shungnak (C-6) Alaska	158° 59' 56.6" W
ACIS/Data/parsed/lichens	NY01075787_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075787	U.S.A.	Greene	Lichens of Georgia		33.683	-83.283	1996-09-19		on Ilex? floodplain of Oconee River.				Richard C. Harris	38868	Arthopyrenia cinchonae (Ach.) Müll. Arg.		Georgia	on Ilex?	33°41'N, 83°17'W		19 September 1996	33°41'N	Oconee National Forest, end of Forest Service Road 1202 off GA 15, 33°41'N, 83°17'W	83°17'W
ACIS/Data/parsed/lichens	WIS-L-0011728_lg.csv		Cetraria islandica (L) Ach.			USA		FLORA OF ALASKA		60.467	-151	1981-07-10		Lowland Picea mariana - Ledum decumbens - Sphagnum fuscum bog				Stephen S. Talbot	T1013-15	Cetraria islandica (L) Ach.		ALASKA		60°28'N, 151°00'W	120 ft.	10 July 1981	60°28'N	Funny River Road; Kenai NWR	151°00'W
ACIS/Data/parsed/lichens	TENN-L-0000084_lg.csv	University of Tennessee (TENN)	Alectoria nidulifera Alectoria nadvornikiana Gyel.		TENN-L-0000084	USA	Swain	FLORA OF NORTH CAROLINA				1963-04-13		tree bark	Barbara Moore			Barbara Moore	502	Alectoria nidulifera		NORTH CAROLINA	tree bark			13 April 1963		GSMNP Noland Divide trail near Sasafrass Gap	
ACIS/Data/parsed/lichens	NY01075792_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075792	USA	East Baton Rouge Parish	LICHENS OF LOUISIANA				1976-05-29		in mixed hardwood forest being cleared for housing.				Clifford M. Wetmore	24894	Arthopyrenia cinchonae (Ach.) Müll. Arg.		LOUISIANA				29 May 1976		Four miles E of Baton Rouge in mixed hardwood forest in Centurion Development being cleared for housing.	
ACIS/Data/parsed/lichens	WIS-L-0012036_lg.csv		Cetraria laevigata Rass.			USA		FLORA OF ALASKA		60.15	-152.6	1987-09-03		Vaccinium uliginosum erect dwarf shrub tundra				Stephen Talbot & Sandra Looman	820	Cetraria laevigata Rass.		ALASKA		60°09'N, 152°36'W	1800 Feet	3 September 1987	60°09'N	Chisik Island, Cook Inlet Kenai (A7) Quadrangle	152°36'W
ACIS/Data/parsed/lichens	WIS-L-0012037_lg.csv		Cetraria laevigata Rass.			USA		FLORA OF ALASKA		60.15	-152.6	1987-09-03		Alpine dwarf shrub tundra				Stephen Talbot & Sandra Looman	713	Cetraria laevigata Rass.		ALASKA		60°09'N, 152°36'W	2000 Feet	3 September 1987	60°09'N	Chisik Island, Cook Inlet Kenai (A7) Quadrangle	152°36'W
ACIS/Data/parsed/lichens	TENN-L-0000029_lg.csv	University of Tennessee (TENN)	Actinogyra muhlenbergii (Ach.) Schol.		TENN-L-0000029	U. S. A.	Macon	LICHENS OF NORTH AMERICA				1965-10-30						Dr. & Mrs. A. J. Sharp, Z. Iwatsuki & I. Yoshimura	650161a	Actinogyra muhlenbergii (Ach.) Schol.		NORTH CAROLINA				Oct. 30, 1965		Highlands, National forest	
ACIS/Data/parsed/lichens	WIS-L-0011732_lg.csv		Cetraria kamczatica Savicz			USA		FLORA of ALASKA	1998	60.56	-172.948	1997-07-19		Empetrum nigrum-Cladina heath at base of mountain	John W. Thomson	St. Matthew		Stephen & Sandra Talbot	SM97-132	Cetraria kamczatica Savicz		ALASKA		60° 33.579'N 172° 56.891'W	30 m	19 July 1997	60° 33.579'N	Glory of Russia Cape area, St. Matthew Island, Alaska Quad. Map St. Matthew, Alaska Quad	172° 56.891'W
ACIS/Data/parsed/lichens	NY01075759_lg.csv	NEW YORK BOTANICAL GARDEN	Polycoccum minutulum Kocourková & F. Berger		01075759	U.S.A.	Rockland	LICHENS of NEW YORK STATE		41.183	-74.133	1998-04-19		on Trapelia placodioides Coppins & P. James mixed hardwood-hemlock forest with granitic erratics.				Richard C. Harris	42164	Polycoccum minutulum Kocourková & F. Berger		NEW YORK	on Trapelia placodioides Coppins & P. James	41°11'N, 74°08'W	ca. 240 m	19 April 1998	41°11'N	Harriman State Park, along Woodtown Road West near dam at S end of Lake Sebago along Seven Lakes Drive, 41°11'N, 74°08'W, ca. 240 m	74°08'W
ACIS/Data/parsed/lichens	WIS-L-0012075_lg.csv		Cetraria pinastri (Scop.) S. Gray			USA		FLORA of ALASKA	2003-11	66.837	-161.634	2003-07-28		Epiphytic on Alnus viridis	John W. Thomson			Stephen S. Talbot	458	Cetraria pinastri (Scop.) S. Gray		Alaska	on Alnus viridis	66°50'13.8" N 161°38'03.3"	10 ft	28 July 2003	66°50'13.8" N	Selawik NWR Quad. Map Selawik (D-5) Alaska	161°38'03.3" W
ACIS/Data/parsed/lichens	NY01075780_lg.csv	NEW YORK BOTANICAL GARDEN	Zwackhiomyces dispersus (Körber) Grube & Tribel		01075780	USA	TANEY	FUNGI OF MISSOURI		36.681	-92.901	2000-05-14		on thallus of Protoblasternia rupestris				C. M. Wetmore	84151	Zwackhiomyces dispersus (Körber) Grube & Tribel		MISSOURI	on thallus of Protoblasternia rupestris	36 40'51"N, 92 54'02"W		14 May 2000	36 40'51"N	Mark Twain National Forest. Hercules Glades Wilderness Area. 1 mile WSW of Hercules Tower, 36 40'51"N, 92 54'02"W.	92 54'02"W
ACIS/Data/parsed/lichens	TENN-L-0000095_lg.csv	University of Tennessee (TENN)	Alectoria ochroleuca		TENN-L-0000095	UNITED STATES		LICHENS OF NORTH AMERICA				1967-06-19/1967-06-23						E. Clebsch	17	Alectoria ochroleuca		ALASKA				19-23 June 1967		Amachitha Island	
ACIS/Data/parsed/lichens	NY01075782_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia lapponina Anzi		01075782	Canada		LICHENS OF BRITISH COLUMBIA	1992	53.033	-132.1	1967-07-01		On Alnus sinuata near stream. Rock outcrops and slopes near waterfall.	T. Foucard			I.M. Brodo with M.J. Shchepanek and W. B. Schofield	10762	Arthopyrenia lapponina Anzi		BRITISH COLUMBIA	On Alnus sinuata near stream.	53° 02' N, 132° 06' W		1 July 1967	53° 02' N	Queen Charlotte Islands MORESBY ISLAND: Base of Moresby Mt. on the north side. 53° 02' N, 132° 06' W.	132° 06' W
ACIS/Data/parsed/lichens	WIS-L-0012076_lg.csv		Cetraria pinastri (Scop.) S. Gray			USA		FLORA of ALASKA	2003-11	66.207	-160.251	2003-07-24		Epiphytic on Alnus viridis in Alnus viridis-Calamagrostis canadensis thicket along brook	John W. Thomson			Stephen S. Talbot	333	Cetraria pinastri (Scop.) S. Gray		Alaska	on Alnus viridis	66°12'23.6" N 160° 15'01.9" W	204 ft	24 July 2003	66°12'23.6" N	Selawik NWR, Lake 180 area Quad. Map Selawik (A-3) Alaska	160° 15'01.9" W
ACIS/Data/parsed/lichens	NY01075760_lg.csv	NEW YORK BOTANICAL GARDEN	Polycoccum minutulum Kocourková & F. Berger		01075760	U.S.A.	Scioto	Lichens of Ohio		38.706	-83.140	2006-05-21		on Trapeliopsis placodioides Coppins & James sandstone boulders along stream and adjacent oak woods.				Richard C. Harris	52766	Polycoccum minutulum Kocourková & F. Berger		Ohio	on Trapeliopsis placodioides Coppins & James	38°42'20"N, 83°08'25'W	ca. 190 m	21 May 2006	38°42'20"N	Shawnee State Forest, along Pond Lick Run N of Forest Road 1, 0.35 mi SW of SR 125, 38°42'20"N, 83°08'25'W, ca. 190 m	83°08'25'W
ACIS/Data/parsed/lichens	NY01075786_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075786	U.S.A.	Escambia	Lichens of Alabama		31.247	-87.496	2007-04-12		on Liriodendron hardwood bottom				Richard C. Harris	53347	Arthopyrenia cinchonae (Ach.) Müll. Arg.		Alabama	on Liriodendron	31°14'50"N, 87°29'47"W		12 April 2007	31°14'50"N	Little River State Forest, W of SR 21, 1.7 mi N of Huxford at CR 30, 31°14'50"N, 87°29'47"W	87°29'47"W
ACIS/Data/parsed/lichens	NY01075840_lg.csv	NEW YORK BOTANICAL GARDEN	Ciferriolichen cinchonae (Ach.)		01075840	USA	Polk	LICHENS OF FLORIDA				1988-12-25		on dead persimmon branches				Edward M. Wheeler		Ciferriolichen cinchonae (Ach.)		FLORIDA	on dead persimmon branches			25 Dec 1988		Nalcrest, W. Leisure Lane opposite the water tower.	
ACIS/Data/parsed/lichens	NY01075768_lg.csv	NEW YORK BOTANICAL GARDEN	Pyrenocollema halodytes (Nyl.) R. C. Harris		01075768	Canada	Saint John	Cryptogams of Canada		45.25	-66.033	1999-05-06		on snail shells in tidal pool below high tide mark				William R. Buck	35573	Pyrenocollema halodytes (Nyl.) R. C. Harris		New Brunswick	on snail shells in tidal pool	45°15'N, 66°02'W		6 May 1999	45°15'N	Saint John, Bay of Fundy, Digby Ferry Landing, ca. 45°15'N, 66°02'W; below high tide mark.	66°02'W
ACIS/Data/parsed/lichens	TENN-L-0000052_lg.csv	University of Tennessee (TENN)	Alectoria		TENN-L-0000052	USA	Flathead	LICHENS OF GALCIER NATIONAL PARK				1939-06-20		On logs, rocks or humus, trunks of trees, etc.				H. & V. Bailey	46	Alectoria		Montana			About 3500 ft.	June 20, 1939		Avalanche Lake Trail east of Lake McDonald	
ACIS/Data/parsed/lichens	TENN-L-0000004_lg.csv	University of Tennessee (TENN)	Acarospora flava (Bell.) Ach.		TENN-L-0000004	USA	Clear Creek	LICHENS OF COLORADO				1964-08-23		Alpine tundra; rock	H.A. Sierk			H.A. Sierk	2398	Acarospora flava (Bell.) Ach.		COLORADO	rock		12,740 ft	August 23, 1964		Alpine tundra; Summit Lake; Mt. Evans; 12,740 ft	
ACIS/Data/parsed/lichens	TENN-L-0000027_lg.csv	University of Tennessee (TENN)	Actinogyra mülhlenbergii (Ach.) Schol.		TENN-L-0000027	Canada		LICHENS OF ONTARIO				1957-08-01		on rock	H. A. Sierk			H. A. Sierk	675	Actinogyra mülhlenbergii (Ach.) Schol.		ONTARIO	on rock			Aug. 1, 1957		Montreal River on Hwy. 17	
ACIS/Data/parsed/lichens	WIS-L-0012043_lg.csv		Cetraria laevigata Rass.			USA		FLORA OF ALASKA		60.14	-152.602	1988-09-05		Luekea pectinata - Geranium erianthum low forb meadow; slope 2°; South exposure; open depression	John W. Thomson			Stephen & Sandra Talbot	88038-23A	Cetraria laevigata Rass.		ALASKA		60°08.4'N, 152°36.1'W	1300 ft	5 Sept 1988	60°08.4'N	Chisik Island, Tuxedni Bay, Cook Inlet; 60°08.4'N, 152°36.1'W Map/Quad.: Kenai (A-7) Quad	152°36.1'W
ACIS/Data/parsed/lichens	TENN-L-0000057_lg.csv	University of Tennessee (TENN)	Alectoria Fremontii Tuck.		TENN-L-0000057	USA	TRINITY	FLORA OF TRINITY COUNTY, CALIFORNIA	1943			1941-09-19		Hanging from trees	C. W. Dodge			Donald Richards and Francis Drouet	1315	Alectoria Fremontii Tuck.		CALIFORNIA			ca. 2,200 feet	September 19, 1941		Weaver creek northwest of Weaverville Altitude ca. 2,200 feet	
ACIS/Data/parsed/lichens	WIS-L-0012050_lg.csv		Cetraria laevigata Rass.			USA		FLORA of ALASKA	1997	54.902	-159.266	1996-07-20		Beneath boulder on upper mountain slope	John W. Thomson			Stephen S. Talbot & Sandra L. Talbot	271	Cetraria laevigata Rass.		ALASKA		54° 54.109'N 159° 15.935'W	400 m	20 July 1996	54° 54.109'N	Simeonof Is.; Shumagin Islands, Alaska; N slope of Hill 1436 Quad. Map Simeonof Island (D-1), Alaska	159° 15.935'W
ACIS/Data/parsed/lichens	TENN-L-0000063_lg.csv	University of Tennessee (TENN)	Alectoria jubata Ach. var. chalybeiformis Ach. Syn. of Alectoria chalybeiformis Roehling		TENN-L-0000063	USA	Hampshire	RELIQUIAE TUCKERMANIANAE							Edward Tuckerman	Amherst		Edward Tuckerman		Alectoria jubata Ach. var. chalybeiformis Ach.		Massachusetts						Amherst, Massachusetts	
ACIS/Data/parsed/lichens	WIS-L-0012028_lg.csv		Cetraria kamczatica Savicz			USA		FLORA OF ALASKA		60.16	-152.612	1988-08-30		Cladina rangiferina-Arctostaphylos alpina heath; slope 2°; NW exposure; rounded summit	John W. Thomson			Stephen & Sandra Talbot	88004-31	Cetraria kamczatica Savicz		ALASKA		60°09.6'N, 152°36.7'W	2630 ft.	30 Aug 1988	60°09.6'N	Chisik Island, Tuxedni Bay, Cook Inlet; 60°09.6'N, 152°36.7'W Map/Quad.: Kenai (A-7) Quad	152°36.7'W
ACIS/Data/parsed/lichens	WIS-L-0012029_lg.csv		Cetraria kamczatica Savicz			USA		FLORA OF ALASKA		60.155	-152.59	1988-09-13		 Vaccinium uliginosum - Empetrum nigrum heath; slope 5°; South exposure; rounded summit	John W. Thomson			Stephen & Sandra Talbot	88065-27	Cetraria kamczatica Savicz		ALASKA		60°09.3'N, 152°35.4'W	2150 ft	13 Sep 1988	60°09.3'N	Chisik Island, Tuxedni Bay, Cook Inlet; 60°09.3'N, 152°35.4'W Map/Quad.: Kenai (A-7) Quad	152°35.4'W
ACIS/Data/parsed/lichens	NY01075762_lg.csv	NEW YORK BOTANICAL GARDEN	Polycoccum superficiale		01075762	Canada	Comté de Montmorency no. 1	Cryptogams of Canada		47.267	-71.167	1997-08-08		parasite on Peltigera scabrosa Abies balsamifera-Betula papyrifera forest over granite adjacent to waterfall.				William R. Buck	32368	Polycoccum superficiale		QUÉBEC	parasite on Peltigera scabrosa	47°16'N, 71°10'W	730 m	8 August 1997	47°16'N	Réserve Faunique des Laurentides, Forêt Montmorency, Chute de la rivière Noire, 47°16'N, 71°10'W, 730 m	71°10'W
ACIS/Data/parsed/lichens	WIS-L-0012038_lg.csv		Cetraria laevigata Rass.			Canada	Thunder Bay Dist.	PLANTS OF ONTARIO	1975-11	48.733	-87.633	1972-09-28		On raised boulder beach with other lichens and mosses	P.Y.Wong			C.E.Garton	15315	Cetraria laevigata Rass.		ONTARIO	On raised boulder beach	N48° 44' W 87° 38'		28 Sept. 1972	N48° 44'	McKay Harbour, SE. corner of Simpson I., N. shore of Lake Superior.	W 87° 38'
ACIS/Data/parsed/lichens	NY01075839_lg.csv	NEW YORK BOTANICAL GARDEN	Ciferriolichen cinchonae (Ach.)		01075839	USA	Duval	LICHENS OF FLORIDA				1988-12-17		oak scrub grading into coastal hammock.				Richard C. Harris	23910	Ciferriolichen cinchonae (Ach.)		FLORIDA				17 December 1988		Big Talbot Island State Park, along trail to "Scrubby Bluff," 1.1 mi from N end of park, 2.2 mi from S end of park	
ACIS/Data/parsed/lichens	TENN-L-0000065_lg.csv	University of Tennessee (TENN)	Alectoria jubata (L.) Ach.		TENN-L-0000065	USA	Emmett	LICHENS OF MICHIGAN				1955-07-31		On spruce	A. J. Sharp			A. J. Sharp		Alectoria jubata (L.) Ach.		MICHIGAN	On spruce			31 July, 1955		Stutzmanville Bog	
ACIS/Data/parsed/lichens	WIS-L-0012062_lg.csv		Coelocaulon muricatum (Ach.) Laundi			USA		FLORA OF ALASKA		54.9	-159.25	1981-10		On rock				Stephen S. Talbot	S15-8	Coelocaulon muricatum (Ach.) Laundi		ALASKA	On rock	54°54'N, 159°15'W	120 feet	October 1981	54°54'N	Simeonof Island, Simeonof NWR	159°15'W
ACIS/Data/parsed/lichens	TENN-L-0000087_lg.csv	University of Tennessee (TENN)	Alectoria nidulifera Norrl.		TENN-L-0000087	USA	Haywood	FLORA OF NORTH CAROLINA				1963-06-21		rail fence	Barbara Moore			Barbara Moore	252	Alectoria nidulifera Norrl.		NORTH CAROLINA	rail fence			21 June 1963		GSMNP near Cataloochee camping area	
ACIS/Data/parsed/lichens	WIS-L-0012051_lg.csv		Cetraria laevigata Rass.			USA		FLORA of ALASKA	2003-11	66.562	-158.999	2003-07-19		Ledum decumbens-Andromeda polifolia-Rubus chamaemorus-Sphagnum girgensohnii bog	John W. Thomson			Stephen S. Talbot	214	Cetraria laevigata Rass.		ALASKA		66°33'41.6"N 158°59'56.6"W	11 ft	19 July 2003	66°33'41.6"N	Selawik NWR Quad. Map Shungnak (C-6) Alaska	158°59'56.6"W
ACIS/Data/parsed/lichens	TENN-L-0000056_lg.csv	University of Tennessee (TENN)	Alectoria bicolor (Ehrh.) Nyl.		TENN-L-0000056	CANADA	THUNDER BAY	PLANTS OF ONTARIO	1960-02			1959-08-04		Pendant upon N.-facing lakeshore cliff.	Mason E. Hale			C.E.Garton	6703	Alectoria bicolor (Ehrh.) Nyl.		ONTARIO				4 Aug. 1959		Birch I. at extreme SW. corner of St. Ignace I. PORT ARTHUR	
ACIS/Data/parsed/lichens	TENN-L-0000055_lg.csv	University of Tennessee (TENN)	Alectoria americana Mot.		TENN-L-0000055	Canada	District de Gagnon	HERBIER GARDNER		51.867	-68.15	1967-08-14						G.Gardner, P.Desroches	22	Alectoria americana Mot.		Québec		Lat. 51° 52'N. Long. 68° 09'W.		14-8-67	51° 52'N.		68° 09'W.
ACIS/Data/parsed/lichens	TENN-L-0000043_lg.csv	University of Tennessee (TENN)	Alectoria		TENN-L-0000043	USA	Alger	LICHENS OF MICHIGAN				1954-07-19						A.J. Sharp		Alectoria		MICHIGAN				19 July 1954		Au Train	
ACIS/Data/parsed/lichens	WIS-L-0011734_lg.csv		Cetraria laevigatum Rass			USA		FLORA OF ALASKA		62.683	-142.617	1982-07		Subalpine Betula nana - Vaccinium uliginosum shrubland				Stephen S. Talbot	A91A-24	Cetraria laevigatum Rass		ALASKA		62° 41' N, 142° 37' W	4000 ft.	July 1982	62° 41' N	Mentasta Mountains; Tetlin NWR	142° 37' W
ACIS/Data/parsed/lichens	NY01075770_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia sublitoralis (Leight) Arn.		01075770	USA	San Francisco	CALIFORNIA LICHENS				1932-08-21		On Acmaea digitalis Eschsch. Host determined by A. R. Grant.				Lee Bonar		Arthopyrenia sublitoralis (Leight) Arn.		California	On Acmaea digitalis Eschsch. Host determined by A. R. Grant.			21 August 1932		Land's End, San Francisco County.	
ACIS/Data/parsed/lichens	TENN-L-0000018_lg.csv	University of Tennessee (TENN)	Actinogyra muhlenbergii (Ach.) Scholander		TENN-L-0000018	USA	Sevier	FLORA OF TENNESSEE				1963-05-17		conglomerate	Barbara Moore			Barbara Moore	555	Actinogyra muhlenbergii (Ach.) Scholander		TENNESSEE	conglomerate			17 May 1963		GSMNP between Rainbow Falls & Mt. LeConte	
ACIS/Data/parsed/lichens	NY01075797_lg.csv	NEW YORK BOTANICAL GARDEN	Arthopyrenia cinchonae (Ach.) Müll. Arg.		01075797	U.S.A.	Bladen	Cryptogams of North Carolina		34.688	-78.41	2002-06-15		on trunk of Itea mixed hardwoods on coastal plain.				William R. Buck	41895	Arthopyrenia cinchonae (Ach.) Müll. Arg.		North Carolina	on trunk of Itea	34°41'18"N, 78°24'36"W		15 June 2002	34°41'18"N	S of NC 41 along N shore of Bay Tree Lake, 34°41'18"N, 78°24'36"W	78°24'36"W
ACIS/Data/parsed/lichens	TENN-L-0000097_lg.csv	University of Tennessee (TENN)	Alectoria ochroleuca (Ehrh.) Nyl.		TENN-L-0000097	USA		HATTORI-TENNESSEE COOPERATIVE BRYOGEOGRAPHIC COLLECTIONS, 1964-68				1967-06-27		Moist soil, open.	ISAO YOSHIMURA			A. J. Sharp	3736	Alectoria ochroleuca (Ehrh.) Nyl.		Alaska				27 June 1967		Near Topside, Amchitka	
